ass.name,study,biome,latitude,longitude,abs_latitude,median_betaMPD,median_betaSESMPD,median_betaMNTD,median_betaSR,median_betaJacc,median_betaPhyloSor,median_betaCTI,SST_mean,betaSST_lm
112_534424,112,Temperate_Northern_Atlantic,35.70917433,-74.56059482,35.70917433,0.001000127,0.000937341,0.006222358,7.87E-05,0.002941376,0.021749616,0.008198315,22.27259318,1.003383176
112_534485,112,Temperate_Northern_Atlantic,39.72744711,-70.3654936,39.72744711,0.0007922,0.001287898,0.006430998,0.001144298,0.001530917,0.023705391,0.00723376,15.37716404,3.338520595
112_534486,112,Temperate_Northern_Atlantic,39.79261771,-70.29204859,39.79261771,0.002410287,0.001927067,0.007642212,0.001443579,0.002263856,0.014040457,0.006911606,15.66446443,2.299582519
112_534487,112,Temperate_Northern_Atlantic,39.8577596,-70.21844216,39.8577596,0.003681522,0.00264084,0.00872934,0.002415556,0.001645455,0.020747399,0.008249742,15.62579596,0.862033378
112_534488,112,Temperate_Northern_Atlantic,39.92287249,-70.14467376,39.92287249,0.001948887,0.001699214,0.007699545,0.000568106,0.001230817,0.024619588,0.007805283,14.32586152,2.252619496
112_535149,112,Temperate_Northern_Atlantic,35.35495495,-74.75929682,35.35495495,-0.000333886,0.000784736,0.004289064,0.003963561,0.001854712,0.022232394,0.000267304,24.09777803,0.469847478
112_535150,112,Temperate_Northern_Atlantic,35.42133246,-74.69537196,35.42133246,0.002070282,0.001389811,0.00664709,-0.000727301,0.003089193,0.022492977,0.007733839,22.75273539,0.986786912
112_535151,112,Temperate_Northern_Atlantic,35.48769905,-74.63131718,35.48769905,0.002060931,0.001057012,0.00661292,-0.002197784,0.003923158,0.019780205,0.008330075,22.70783314,0.507065265
112_535204,112,Temperate_Northern_Atlantic,38.98290313,-71.03858082,38.98290313,-0.000226879,0.000478705,0.006454421,0.00095469,0.001587743,0.030083856,0.004814428,17.27020897,2.197652884
112_535216,112,Temperate_Northern_Atlantic,39.76591371,-70.16710474,39.76591371,0.002674474,0.002389626,0.008026689,0.002332989,0.001555476,0.029733793,0.00874436,15.62579596,0.862033378
112_535217,112,Temperate_Northern_Atlantic,39.83098451,-70.09344269,39.83098451,0.002279931,0.002035223,0.008915617,0.002339304,-0.000434148,0.035962647,0.007024191,15.62249067,0.963843573
112_535218,112,Temperate_Northern_Atlantic,39.8960262,-70.01961832,39.8960262,0.00282984,0.001691255,0.006202401,-0.001016176,0.002316661,0.008430931,0.008906769,14.23930402,1.202845322
112_535219,112,Temperate_Northern_Atlantic,39.96103846,-69.9456311,39.96103846,0.001805666,0.001636208,0.007798223,0.001306962,0.002577323,0.033927518,0.005365202,14.05531096,2.194747953
112_535874,112,Temperate_Northern_Atlantic,35.0010005,-74.95511753,35.0010005,0.002636036,0.001937936,0.007867247,-0.000123094,-0.001220675,0.01258341,0.009615297,24.3118892,0.881760802
112_535881,112,Temperate_Northern_Atlantic,35.46531483,-74.50924886,35.46531483,0.000912344,0.001168435,0.006185507,0.003028035,0.000628058,0.02093112,0.00148532,23.69168611,0.694214973
112_535889,112,Temperate_Northern_Atlantic,35.99528485,-73.99183043,35.99528485,0.002335371,0.001385359,0.008209687,0.00064063,0.002318277,0.025024341,0.008979066,22.68749051,1.458640489
112_535945,112,Temperate_Northern_Atlantic,39.6740332,-70.11582957,39.6740332,0.000387111,0.00087574,0.006401546,0.000860245,0.00204224,0.022797651,0.005967127,15.41149728,1.90560288
112_535946,112,Temperate_Northern_Atlantic,39.7390618,-70.04227477,39.7390618,0.002399318,0.001968973,0.007258887,0.002997777,0.003362608,0.017929706,0.007561798,15.52964211,1.006072357
112_535947,112,Temperate_Northern_Atlantic,39.80406149,-69.96855784,39.80406149,0.00183951,0.002007826,0.007928513,0.001325808,0.001014454,0.030973766,0.007297144,15.63876637,2.387652609
112_535948,112,Temperate_Northern_Atlantic,39.86903194,-69.89467825,39.86903194,0.001929855,0.001761146,0.007366825,0.000387302,0.001276775,0.022962243,0.004986792,15.57093419,1.017461372
112_536675,112,Temperate_Northern_Atlantic,39.64710474,-69.99116727,39.64710474,0.000428398,0.000739085,0.007028793,0.002495127,0.002092573,0.034065741,0.004888986,15.4944575,1.955843598
112_536678,112,Temperate_Northern_Atlantic,39.84188999,-69.76985361,39.84188999,0.002639562,0.001919257,0.008530749,-0.000478456,0.002077987,0.013652164,0.00810148,15.56502373,1.038582067
112_536679,112,Temperate_Northern_Atlantic,39.90675952,-69.695756,39.90675952,0.001507496,0.001342807,0.006894863,0.000294898,0.001518905,0.024216365,0.006249362,14.20419428,1.247367864
112_537275,112,Temperate_Northern_Atlantic,31.0541047,-78.75,31.0541047,0.000622554,0.000963799,0.00572715,0.001107838,0.001013101,0.033273812,0.007302944,26.4012263,0.918803372
112_537403,112,Temperate_Northern_Atlantic,39.49016989,-70.01345484,39.49016989,0.001483081,0.001810485,0.00761419,0.001712658,0.003128245,0.032565406,0.006956792,16.76322383,2.172664283
112_537407,112,Temperate_Northern_Atlantic,39.74977278,-69.7191322,39.74977278,0.002730071,0.002090443,0.007937859,0.001565263,0.002212563,0.021247926,0.007637151,15.41939116,1.957827667
112_537408,112,Temperate_Northern_Atlantic,39.81460066,-69.64514443,39.81460066,0.00196796,0.001593753,0.00796096,0.000107336,0.006689511,0.028081642,0.005551895,15.61017107,1.058665121
112_537409,112,Temperate_Northern_Atlantic,39.87939877,-69.57099276,39.87939877,0.00323527,0.001993938,0.008760596,-5.48E-05,0.001695972,0.016462489,0.007136801,14.23827176,3.238227131
112_537410,112,Temperate_Northern_Atlantic,39.94416681,-69.49667666,39.94416681,0.000948079,0.001145007,0.006564184,0.001327616,0.001727682,0.019813306,0.00531233,14.15385961,1.271815956
112_538137,112,Temperate_Northern_Atlantic,39.72240768,-69.59459146,39.72240768,0.000716451,0.001040918,0.006670023,0.001439346,0.002252515,0.027134001,0.005583182,15.43996328,1.934808823
112_538138,112,Temperate_Northern_Atlantic,39.78716422,-69.52055074,39.78716422,0.002155311,0.001511392,0.007069705,0.000634387,0.003240459,0.022144069,0.009200344,15.64115804,1.070819882
112_538139,112,Temperate_Northern_Atlantic,39.85189089,-69.44634578,39.85189089,0.001787246,0.001283046,0.007419829,0.001589821,0.001902034,0.02369112,0.006728436,15.64115804,1.070819882
112_538140,112,Temperate_Northern_Atlantic,39.91658737,-69.37197603,39.91658737,0.000989396,0.001040107,0.006483988,0.001144654,0.001687185,0.02700181,0.004402111,14.30164126,1.254438465
112_538867,112,Temperate_Northern_Atlantic,39.69489582,-69.47016547,39.69489582,0.001167588,0.001061567,0.006806983,0.00218345,0.004894757,0.028959287,0.006728851,15.5742669,9.05737837
112_538868,112,Temperate_Northern_Atlantic,39.75958098,-69.39607258,39.75958098,0.002191067,0.001838649,0.008159628,0.000324582,0.001875997,0.019126111,0.007713479,15.68685811,1.051893747
112_538869,112,Temperate_Northern_Atlantic,39.82423617,-69.32181508,39.82423617,0.00058073,0.001099883,0.007381312,0.002333272,0.00197458,0.031602694,0.004965738,15.6565389,1.988700494
112_538870,112,Temperate_Northern_Atlantic,39.88886106,-69.24739245,39.88886106,0.003478477,0.00212012,0.009093604,0.001910571,0.001010068,0.027497779,0.00707149,14.24909324,1.246759861
112_538871,112,Temperate_Northern_Atlantic,39.95345533,-69.17280416,39.95345533,0.001707542,0.001635401,0.007654397,0.001390532,0.000530055,0.02732769,0.008105231,14.10815384,2.234604229
112_538872,112,Temperate_Northern_Atlantic,40.01801867,-69.09804969,40.01801867,0.000609791,0.000944997,0.005821302,0.00083695,0.00178281,0.02228778,0.004397509,14.44198143,1.22546131
112_539600,112,Temperate_Northern_Atlantic,39.86098818,-69.12292594,39.86098818,0.001517194,0.001523589,0.007423945,0.000942437,0.002125379,0.030546589,0.008133171,15.91982168,2.213618742
112_539601,112,Temperate_Northern_Atlantic,39.92551072,-69.04828519,39.92551072,0.001134072,0.001429063,0.006551049,0.002257517,0.001269819,0.02327631,0.006338737,14.27121266,2.328680113
112_539602,112,Temperate_Northern_Atlantic,39.99000221,-68.97347791,39.99000221,0.002529099,0.001709722,0.008153707,0.001560208,0.000957269,0.024266057,0.00710978,14.38065796,2.396974013
112_539603,112,Temperate_Northern_Atlantic,40.05446232,-68.89850356,40.05446232,0.00168427,0.001321475,0.006911577,2.56E-05,0.000805526,0.022392592,0.007676452,14.38065796,2.396974013
112_540331,112,Temperate_Northern_Atlantic,39.89741979,-68.92388408,39.89741979,0.001195726,0.001257577,0.006729073,0.002235156,0.003266523,0.025453848,0.006739298,14.21888377,2.737650498
112_540332,112,Temperate_Northern_Atlantic,39.96183941,-68.84902476,39.96183941,0.001007102,0.001161386,0.006768728,0.002666885,0.003123785,0.023341357,0.007092042,14.1919732,-0.113322136
112_540333,112,Temperate_Northern_Atlantic,40.02622754,-68.77399802,40.02622754,0.001166887,0.001336954,0.006505626,0.000543168,0.001686003,0.027419055,0.006003534,14.66432551,1.201614035
112_540334,112,Temperate_Northern_Atlantic,40.09058386,-68.69880335,40.09058386,0.000843025,0.001240427,0.006948188,0.001497196,0.003402926,0.025093873,0.007527484,14.7584857,2.651370816
112_540986,112,Temperate_Northern_Atlantic,34.97542176,-73.97655517,34.97542176,0.001267224,0.00105191,0.006422381,0.001859455,0.000899033,0.02081337,0.006069608,25.23913812,0.772907008
112_541063,112,Temperate_Northern_Atlantic,39.99784669,-68.64961191,39.99784669,0.001316212,0.001562556,0.007313893,0.000787735,0.002486579,0.030056274,0.007495263,14.48789537,5.958667176
112_541064,112,Temperate_Northern_Atlantic,40.06213088,-68.57436528,40.06213088,0.001519074,0.001563837,0.006922361,0.001777553,0.002926782,0.01623984,0.006253947,14.85743533,1.005087197
112_541786,112,Temperate_Northern_Atlantic,39.51895696,-69.04773755,39.51895696,0.002472605,0.001933628,0.007525255,0.000971178,0.002721443,0.023669787,0.007465047,17.30895047,2.163317037
112_541794,112,Temperate_Northern_Atlantic,40.0335321,-68.45004742,40.0335321,0.0011805,0.000831431,0.006925665,0.000871921,0.001219055,0.024007122,0.0051262,14.85743533,1.005087197
112_541795,112,Temperate_Northern_Atlantic,40.09771177,-68.37458046,40.09771177,0.001295893,0.001256949,0.007177152,0.001593987,0.002965789,0.031736925,0.00610284,15.19029643,0.643375777
112_541796,112,Temperate_Northern_Atlantic,40.16185873,-68.29894381,40.16185873,0.001813518,0.001480827,0.007637831,0.000175094,0.000829399,0.030024851,0.004959256,13.47020952,1.008797243
112_541798,112,Temperate_Northern_Atlantic,40.2900532,-68.14715934,40.2900532,0.001982334,0.001648834,0.007151247,0.001345887,0.002050953,0.025269937,0.005586384,13.63194377,1.982968822
112_542525,112,Temperate_Northern_Atlantic,40.06889521,-68.25033208,40.06889521,0.00217071,0.001765343,0.006998063,-0.000266951,0.003639745,0.020505076,0.008478019,15.20719438,1.914956628
112_542526,112,Temperate_Northern_Atlantic,40.13296977,-68.17464434,40.13296977,0.001611538,0.00195522,0.008019614,-0.000147237,0.001781124,0.035756791,0.006699734,13.47020952,1.008797243
112_542528,112,Temperate_Northern_Atlantic,40.26101907,-68.02275667,40.26101907,0.000909122,0.001075387,0.006692468,0.000780435,0.002974904,0.024967778,0.007266371,13.79032627,1.073601717
112_543242,112,Temperate_Northern_Atlantic,39.20502937,-69.09548506,39.20502937,0.000944429,0.001345102,0.006921828,0.001234434,0.002207877,0.029982675,0.007905909,17.88786553,8.519319376
112_543254,112,Temperate_Northern_Atlantic,39.97589835,-68.20177237,39.97589835,0.00150994,0.001525155,0.006862237,0.000533563,0.002992264,0.030676664,0.00778469,15.16078491,2.156505653
112_543256,112,Temperate_Northern_Atlantic,40.10393556,-68.05046666,40.10393556,0.001350497,0.00168298,0.007856654,0.003698243,0.002788892,0.036253461,0.005902694,15.26242218,2.239012281
112_543257,112,Temperate_Northern_Atlantic,40.16790442,-67.97455772,40.16790442,0.000644577,0.001146315,0.007729397,0.001997244,0.001489583,0.035234348,0.003030462,13.73708351,0.974278358
112_543258,112,Temperate_Northern_Atlantic,40.23183966,-67.89847736,40.23183966,0.000720503,0.001027902,0.005929427,0.002230727,0.00204112,0.029225807,0.004684399,13.75825568,1.483584766
112_543259,112,Temperate_Northern_Atlantic,40.29574095,-67.82222504,40.29574095,-0.000485592,4.62E-05,0.006605357,0.001309209,0.000631167,0.027163893,0.004440852,14.01258983,0.996798262
112_543985,112,Temperate_Northern_Atlantic,40.01082671,-68.00219833,40.01082671,0.001315488,0.001282223,0.006890601,0.000973902,0.002533183,0.02474293,0.007842437,15.38485107,1.835337839
112_543986,112,Temperate_Northern_Atlantic,40.0747564,-67.92641077,40.0747564,0.001032623,0.001218526,0.006687363,0.001272445,0.002169151,0.027898502,0.007362507,15.38485107,1.835337839
112_543987,112,Temperate_Northern_Atlantic,40.1386527,-67.85045198,40.1386527,0.002097609,0.00135123,0.008124652,0.00084353,0.002854957,0.025657272,0.005800142,13.85199127,2.109216633
112_543989,112,Temperate_Northern_Atlantic,40.26634376,-67.69801855,40.26634376,0.002130985,0.001478365,0.007731904,0.001114993,0.00307356,0.0248696,0.006830641,14.01258983,0.996798262
112_543990,112,Temperate_Northern_Atlantic,40.33013784,-67.62154287,40.33013784,0.00087849,0.000973278,0.006212252,0.002427174,0.00310353,0.024756338,0.00468104,14.63290734,0.79412349
112_543991,112,Temperate_Northern_Atlantic,40.39389715,-67.54489384,40.39389715,0.001372751,0.001317992,0.006524507,0.000542497,0.002966197,0.019909628,0.005809387,12.92855538,1.062378885
112_544715,112,Temperate_Northern_Atlantic,39.98157536,-67.87831295,39.98157536,0.000922063,0.001242917,0.006626339,0.001207193,0.001858168,0.027746354,0.007594677,15.41560262,2.082000154
112_544719,112,Temperate_Northern_Atlantic,40.23680188,-67.57393622,40.23680188,0.002929982,0.00196486,0.007500393,0.003370581,0.003531077,0.028346277,0.005735471,14.53590213,0.883156892
112_544720,112,Temperate_Northern_Atlantic,40.30052302,-67.49741045,40.30052302,0.001422172,0.001698064,0.007844376,0.002007173,0.003104724,0.023957309,0.004891195,14.59605136,0.733634689
112_544721,112,Temperate_Northern_Atlantic,40.36420928,-67.42071099,40.36420928,0.000804932,0.00087901,0.007115177,0.004880128,0.00322076,0.038055325,0.001293483,14.53590213,0.883156892
112_544722,112,Temperate_Northern_Atlantic,40.4278603,-67.34383732,40.4278603,-0.000495748,0.000702963,0.006761256,0.002205462,0.002779306,0.037734471,0.004981061,13.41726857,0.857921508
112_544723,112,Temperate_Northern_Atlantic,40.49147574,-67.2667889,40.49147574,0.002293841,0.002110128,0.008768794,0.001389844,-4.54E-05,0.031526883,0.008444162,13.48865893,1.735208859
112_545448,112,Temperate_Northern_Atlantic,40.14343274,-67.5263796,40.14343274,0.001945099,0.001463869,0.008474715,0.000558657,0.004498025,0.027953762,0.00674369,14.60150384,1.4039032
112_545449,112,Temperate_Northern_Atlantic,40.2071156,-67.44997803,40.2071156,0.001265982,0.00155594,0.007404578,0.002464426,0.002799613,0.032834424,0.005554894,14.67308498,1.314384678
112_545450,112,Temperate_Northern_Atlantic,40.27076379,-67.37340296,40.27076379,0.001567273,0.001661616,0.007543096,0.001672442,0.00237785,0.028804951,0.007363743,15.47195502,3.88108604
112_545451,112,Temperate_Northern_Atlantic,40.33437698,-67.29665387,40.33437698,0.000859083,0.001078328,0.005399772,0.001173625,0.001669714,0.018814492,0.005427062,15.1048988,0.809237363
112_545452,112,Temperate_Northern_Atlantic,40.39795481,-67.21973023,40.39795481,0.001641773,0.001270605,0.007309274,0.002048474,0.004921693,0.02177911,0.007026598,13.41726857,0.857921508
112_545453,112,Temperate_Northern_Atlantic,40.46149693,-67.14263151,40.46149693,0.000271337,0.0008337,0.006971676,0.001407552,0.001645884,0.038468068,0.0038589,13.42936169,0.783723882
112_545454,112,Temperate_Northern_Atlantic,40.52500299,-67.06535718,40.52500299,0.000585249,0.000608295,0.005763014,0.001244558,-0.000728531,0.031613102,0.007612066,13.95830858,1.021270965
112_545455,112,Temperate_Northern_Atlantic,40.58847264,-66.98790672,40.58847264,0.001358952,0.001161477,0.007230669,-7.09E-05,0.000585879,0.021898227,0.005905576,14.03508833,0.527958526
112_545456,112,Temperate_Northern_Atlantic,40.65190552,-66.9102796,40.65190552,0.000702835,0.001048107,0.006757549,0.003154709,0.001967188,0.029121126,0.007075319,12.35593906,1.249854528
112_545457,112,Temperate_Northern_Atlantic,40.71530128,-66.83247528,40.71530128,0.000859003,0.001287343,0.006977267,0.003048974,0.002119708,0.030916525,0.00717313,12.63017171,3.176098788
112_546180,112,Temperate_Northern_Atlantic,40.24086046,-67.24952041,40.24086046,7.67E-05,0.000784351,0.006730504,0.001416484,0.001779582,0.031966013,0.004492223,15.14442065,1.598940854
112_546181,112,Temperate_Northern_Atlantic,40.30440057,-67.17272248,40.30440057,0.001822665,0.001814311,0.007244143,-0.00044801,0.002936679,0.025775557,0.007917452,15.19894909,1.152115702
112_546182,112,Temperate_Northern_Atlantic,40.36790519,-67.09574966,40.36790519,0.001521237,0.00170514,0.007945384,0.00302323,0.003199046,0.033881274,0.005598647,15.73323127,1.070427005
112_546183,112,Temperate_Northern_Atlantic,40.43137399,-67.01860142,40.43137399,3.56E-05,0.000803912,0.006556461,0.001437783,0.00329131,0.033509689,0.003359795,14.03508833,0.527958526
112_546184,112,Temperate_Northern_Atlantic,40.4948066,-66.94127725,40.4948066,0.002236692,0.001980351,0.007702377,0.00036871,0.000925581,0.026926531,0.005461536,13.99309983,0.632514899
112_546185,112,Temperate_Northern_Atlantic,40.55820266,-66.86377661,40.55820266,-0.000355394,0.000725087,0.006602083,0.000148226,0.000485358,0.029934409,0.003771197,14.56154942,0.467732381
112_546186,112,Temperate_Northern_Atlantic,40.62156183,-66.78609898,40.62156183,0.002458863,0.001867061,0.006751075,0.001994118,-0.000322663,0.008424695,0.004907655,14.570039,0.456040528
112_546187,112,Temperate_Northern_Atlantic,40.68488373,-66.70824384,40.68488373,0.000945177,0.000945408,0.006581768,0.003152997,0.002038019,0.019646692,0.004447988,12.69271553,0.430878079
112_546188,112,Temperate_Northern_Atlantic,40.74816803,-66.63021064,40.74816803,0.002246347,0.001909994,0.008614402,0.001444265,0.000958666,0.027959522,0.006137865,12.83851115,1.117971008
112_546911,112,Temperate_Northern_Atlantic,40.27428033,-67.0489168,40.27428033,0.001018529,0.00106122,0.006363605,0.000656255,0.001685341,0.024282155,0.007493986,15.73323127,1.070427005
